GAME_ID,Date,HomeTeam,AwayTeam,HomeSpread_AtOpen,HomeSpread_AtClose,2H_HomeSpread,Over_AtClose,2H_Over,ht_home,ht_away,ht_margin,pregame_home_expected_margin,h2_home_expected_margin,ht_margin_surprise_vs_fullgame_half,second_half_margin_no_ot,second_half_margin_with_ot,sign_flip_close_to_h2
0020800580,2009-01-16 00:00:00,IND,TOR,-4.5,-4.5,2.0,213.5,105.0,56.0,42.0,14.0,4.5,-2.0,11.75,-7.0,-7.0,True
0020800584,2009-01-16 00:00:00,MEM,UTA,5.0,4.5,-1.5,194.5,100.5,43.0,54.0,-11.0,-4.5,1.5,-8.75,1.0,1.0,True
0020800583,2009-01-16 00:00:00,CLE,NOH,-4.5,-2.5,3.5,184.5,91.5,51.0,36.0,15.0,2.5,-3.5,13.75,-1.0,-1.0,True
0020800590,2009-01-17 00:00:00,NJN,BOS,7.0,6.5,-2.5,192.0,97.5,39.0,68.0,-29.0,-6.5,2.5,-25.75,9.0,9.0,True
0020800595,2009-01-17 00:00:00,HOU,MIA,-4.0,-3.5,1.0,186.5,92.0,45.0,36.0,9.0,3.5,-1.0,7.25,-2.0,-2.0,True
0020800601,2009-01-19 00:00:00,NYK,CHI,-2.5,-2.0,1.0,208.0,102.5,57.0,54.0,3.0,2.0,-1.0,2.0,1.0,1.0,True
0020800608,2009-01-19 00:00:00,GSW,WAS,-5.0,-4.5,1.5,218.5,111.0,60.0,48.0,12.0,4.5,-1.5,9.75,9.0,9.0,True
0020800610,2009-01-19 00:00:00,BOS,PHX,-8.0,-8.0,4.0,207.0,100.5,64.0,34.0,30.0,8.0,-4.0,26.0,-13.0,-13.0,True
0020800619,2009-01-21 00:00:00,MIA,BOS,5.5,5.5,-2.0,186.5,92.5,34.0,57.0,-23.0,-5.5,2.0,-20.25,8.0,8.0,True
0020800623,2009-01-21 00:00:00,HOU,UTA,-3.0,-5.5,1.0,198.5,102.5,55.0,42.0,13.0,5.5,-1.0,10.25,-4.0,-4.0,True
0020800624,2009-01-21 00:00:00,POR,CLE,1.0,1.0,-3.0,182.5,91.5,45.0,53.0,-8.0,-1.0,3.0,-7.5,2.0,2.0,True
0020800633,2009-01-23 00:00:00,ATL,MIL,-4.5,-5.5,0.5,203.5,103.5,58.0,47.0,11.0,5.5,-0.5,8.25,19.0,19.0,True
0020800642,2009-01-24 00:00:00,MEM,NJN,1.0,1.0,-1.5,191.5,97.5,40.0,47.0,-7.0,-1.0,1.5,-6.5,-4.0,-4.0,True
0020800646,2009-01-25 00:00:00,BOS,DAL,-9.0,-9.0,2.0,192.0,95.5,74.0,47.0,27.0,9.0,-2.0,22.5,-3.0,-3.0,True
0020800656,2009-01-26 00:00:00,MIA,ATL,-3.5,-3.0,3.5,192.5,98.5,46.0,27.0,19.0,3.0,-3.5,17.5,-3.0,-3.0,True
0020800660,2009-01-26 00:00:00,OKC,NJN,-2.5,-1.5,2.5,203.5,102.5,51.0,40.0,11.0,1.5,-2.5,10.25,-2.0,-2.0,True
0020800663,2009-01-27 00:00:00,ORL,IND,-9.5,-9.0,0.5,215.5,105.5,68.0,50.0,18.0,9.0,-0.5,13.5,6.0,6.0,True
0020800667,2009-01-28 00:00:00,IND,MIL,-5.0,-6.5,1.5,214.0,105.5,63.0,51.0,12.0,6.5,-1.5,8.75,-4.0,-4.0,True
0020800676,2009-01-28 00:00:00,DAL,GSW,-7.5,-6.5,2.5,225.0,111.5,69.0,47.0,22.0,6.5,-2.5,18.75,2.0,2.0,True
0020800682,2009-01-30 00:00:00,IND,MIA,-1.5,-4.5,2.0,207.5,101.5,66.0,49.0,17.0,4.5,-2.0,14.75,-6.0,-6.0,True
0020800691,2009-01-30 00:00:00,SAC,CHI,2.0,1.0,-3.0,212.0,106.0,43.0,54.0,-11.0,-1.0,3.0,-10.5,-10.0,-10.0,True
0020800694,2009-01-31 00:00:00,MIA,DAL,-1.0,2.0,-1.5,196.5,98.5,49.0,57.0,-8.0,-2.0,1.5,-7.0,-7.0,-7.0,True
0020800696,2009-01-31 00:00:00,WAS,LAC,-5.5,-4.0,1.0,188.5,93.0,58.0,47.0,11.0,4.0,-1.0,9.0,1.0,1.0,True
0020800698,2009-01-31 00:00:00,MIL,ATL,-1.0,-1.5,1.0,192.5,99.0,53.0,48.0,5.0,1.5,-1.0,4.25,-2.0,-2.0,True
0020800705,2009-02-01 00:00:00,SAC,OKC,1.5,-2.0,0.5,217.0,109.5,63.0,57.0,6.0,2.0,-0.5,5.0,-6.0,-2.0,True
0020800710,2009-02-02 00:00:00,NOH,POR,-4.0,-3.0,1.5,184.5,92.5,48.0,39.0,9.0,3.0,-1.5,7.5,-17.0,-17.0,True
0020800711,2009-02-02 00:00:00,PHX,SAC,-13.0,-15.5,1.0,223.0,108.0,73.0,43.0,30.0,15.5,-1.0,22.25,18.0,18.0,True
0020800722,2009-02-04 00:00:00,WAS,NJN,-1.0,1.0,-1.0,189.0,94.5,53.0,58.0,-5.0,-1.0,1.0,-4.5,-22.0,-22.0,True
0020800729,2009-02-04 00:00:00,DAL,POR,-4.0,-3.5,2.0,197.0,99.5,57.0,45.0,12.0,3.5,-2.0,10.25,-7.0,-7.0,True
0020800733,2009-02-05 00:00:00,UTA,DAL,-3.0,-3.5,1.0,209.0,104.0,57.0,47.0,10.0,3.5,-1.0,8.25,18.0,18.0,True
0020800740,2009-02-06 00:00:00,WAS,DEN,6.0,8.0,-1.5,206.5,99.5,48.0,68.0,-20.0,-8.0,1.5,-16.0,-1.0,-1.0,True
0020800751,2009-02-08 00:00:00,CLE,LAL,-4.5,-4.5,1.0,205.5,102.0,61.0,51.0,10.0,4.5,-1.0,7.75,-20.0,-20.0,True
0020800761,2009-02-09 00:00:00,PHI,PHX,-3.0,-3.5,2.5,210.0,101.0,55.0,44.0,11.0,3.5,-2.5,9.25,6.0,6.0,True
0020800766,2009-02-10 00:00:00,MIA,DEN,-1.0,1.5,-3.5,205.0,101.0,40.0,56.0,-16.0,-1.5,3.5,-15.25,-1.0,-1.0,True
0020800782,2009-02-11 00:00:00,UTA,LAL,2.5,1.0,-0.5,216.0,107.5,61.0,63.0,-2.0,-1.0,0.5,-1.5,6.0,6.0,True
0020800787,2009-02-12 00:00:00,GSW,POR,-2.0,-3.0,2.0,216.5,108.0,57.0,46.0,11.0,3.0,-2.0,9.5,-4.0,-4.0,True
0020800788,2009-02-17 00:00:00,IND,PHI,-3.0,-2.0,1.5,212.0,104.5,55.0,44.0,11.0,2.0,-1.5,10.0,-2.0,-2.0,True
0020800790,2009-02-17 00:00:00,WAS,MIN,-3.0,-2.0,1.0,204.5,105.0,51.0,42.0,9.0,2.0,-1.0,8.0,-1.0,-1.0,True
0020800794,2009-02-17 00:00:00,HOU,NJN,-6.0,-6.5,1.5,191.5,96.0,56.0,40.0,16.0,6.5,-1.5,12.75,10.0,10.0,True
0020800795,2009-02-17 00:00:00,PHX,LAC,-7.5,-9.0,0.5,225.0,111.5,81.0,49.0,32.0,9.0,-0.5,27.5,8.0,8.0,True
0020800802,2009-02-18 00:00:00,NOH,ORL,-1.5,-1.5,3.5,189.0,94.5,56.0,43.0,13.0,1.5,-3.5,12.25,19.0,19.0,True
0020800810,2009-02-19 00:00:00,UTA,BOS,1.0,2.5,-0.5,200.5,99.0,38.0,39.0,-1.0,-2.5,0.5,0.25,6.0,6.0,True
0020800811,2009-02-20 00:00:00,CHA,ORL,2.5,1.5,-3.0,187.5,94.0,35.0,49.0,-14.0,-1.5,3.0,-13.25,2.0,2.0,True
0020800812,2009-02-20 00:00:00,NYK,TOR,-3.5,-3.0,4.0,213.0,107.0,75.0,50.0,25.0,3.0,-4.0,23.5,5.0,5.0,True
0020800819,2009-02-20 00:00:00,PHX,OKC,-9.0,-8.0,0.5,231.0,114.0,79.0,57.0,22.0,8.0,-0.5,18.0,0.0,0.0,True
0020800835,2009-02-22 00:00:00,CLE,DET,-9.0,-9.0,3.0,181.0,88.5,67.0,34.0,33.0,9.0,-3.0,28.5,-12.0,-12.0,True
0020800838,2009-02-23 00:00:00,DEN,BOS,2.0,1.0,-4.5,197.5,97.5,37.0,60.0,-23.0,-1.0,4.5,-22.5,-15.0,-15.0,True
0020800847,2009-02-24 00:00:00,HOU,POR,-4.5,-4.5,2.5,189.5,95.5,60.0,43.0,17.0,4.5,-2.5,14.75,-13.0,-13.0,True
0020800848,2009-02-24 00:00:00,SAS,DAL,-4.5,-1.0,2.0,188.0,93.0,50.0,44.0,6.0,1.0,-2.0,5.5,11.0,11.0,True
0020800853,2009-02-25 00:00:00,NYK,ORL,2.5,3.0,-2.0,218.5,107.0,43.0,57.0,-14.0,-3.0,2.0,-12.5,9.0,9.0,True
0020800856,2009-02-25 00:00:00,DAL,MIL,-7.0,-7.5,1.5,208.5,104.0,65.0,41.0,24.0,7.5,-1.5,20.25,-4.0,-4.0,True
0020800859,2009-02-25 00:00:00,SAC,CHA,3.5,3.0,-3.0,199.5,97.5,41.0,55.0,-14.0,-3.0,3.0,-12.5,7.0,7.0,True
0020800869,2009-02-27 00:00:00,MIN,POR,6.0,4.5,-0.5,204.0,103.0,40.0,48.0,-8.0,-4.5,0.5,-5.75,-12.0,-12.0,True
0020800874,2009-02-27 00:00:00,SAC,LAC,-2.5,-3.0,3.0,215.5,105.5,52.0,39.0,13.0,3.0,-3.0,11.5,-1.0,-1.0,True
0020800880,2009-02-28 00:00:00,MIL,WAS,-7.0,-6.5,1.5,208.0,105.0,55.0,40.0,15.0,6.5,-1.5,11.75,1.0,1.0,True
0020800885,2009-03-01 00:00:00,ATL,CLE,4.0,4.0,-1.0,190.0,95.5,43.0,53.0,-10.0,-4.0,1.0,-8.0,9.0,9.0,True
0020800889,2009-03-01 00:00:00,POR,SAS,-2.5,-4.5,3.0,181.5,92.0,64.0,37.0,27.0,4.5,-3.0,24.75,-9.0,-9.0,True
0020800897,2009-03-03 00:00:00,CHA,CHI,-2.5,-1.5,3.0,192.5,96.5,56.0,43.0,13.0,1.5,-3.0,12.25,3.0,3.0,True
0020800903,2009-03-03 00:00:00,SAC,IND,2.0,2.5,-3.0,215.5,106.0,51.0,65.0,-14.0,-2.5,3.0,-12.75,6.0,6.0,True
0020800906,2009-03-04 00:00:00,MIA,PHX,-2.5,-2.5,0.5,226.0,112.5,67.0,61.0,6.0,2.5,-0.5,4.75,0.0,0.0,True
0020800917,2009-03-06 00:00:00,CHA,ATL,-1.5,-3.0,1.5,183.0,95.0,59.0,50.0,9.0,3.0,-1.5,7.5,-2.0,-2.0,True
0020800919,2009-03-06 00:00:00,TOR,MIA,1.0,1.0,-1.5,202.5,101.5,50.0,56.0,-6.0,-1.0,1.5,-5.5,0.0,0.0,True
0020800923,2009-03-06 00:00:00,HOU,PHX,-6.5,-5.5,0.5,226.0,109.0,56.0,46.0,10.0,5.5,-0.5,7.25,-6.0,-6.0,True
0020800938,2009-03-08 00:00:00,SAS,PHX,-6.0,-5.0,2.0,217.5,107.0,58.0,45.0,13.0,5.0,-2.0,10.5,-8.0,-8.0,True
0020800950,2009-03-10 00:00:00,MIL,NYK,-3.5,-3.5,1.0,223.5,111.0,65.0,56.0,9.0,3.5,-1.0,7.25,-17.0,-17.0,True
0020800955,2009-03-11 00:00:00,ATL,UTA,-1.0,-2.0,3.0,196.5,102.0,55.0,42.0,13.0,2.0,-3.0,12.0,-6.0,-6.0,True
0020800957,2009-03-11 00:00:00,PHI,TOR,-6.5,-6.0,2.0,202.5,99.0,56.0,39.0,17.0,6.0,-2.0,14.0,-8.0,-8.0,True
0020800962,2009-03-11 00:00:00,HOU,LAL,-2.5,-3.5,2.5,201.0,99.0,51.0,40.0,11.0,3.5,-2.5,9.25,-17.0,-17.0,True
0020800992,2009-03-15 00:00:00,ORL,UTA,-7.0,-5.5,2.0,203.5,104.0,57.0,43.0,14.0,5.5,-2.0,11.25,4.0,4.0,True
0020800993,2009-03-15 00:00:00,WAS,SAC,-2.0,-2.5,2.0,212.0,106.5,66.0,55.0,11.0,2.5,-2.0,9.75,-9.0,-9.0,True
0020800996,2009-03-16 00:00:00,CHA,TOR,-6.0,-7.5,0.5,194.0,97.0,57.0,43.0,14.0,7.5,-0.5,10.25,12.0,12.0,True
0020801011,2009-03-18 00:00:00,IND,POR,2.0,2.0,-2.5,203.0,100.5,39.0,50.0,-11.0,-2.0,2.5,-10.0,1.0,1.0,True
0020801016,2009-03-18 00:00:00,OKC,CHI,-2.0,-1.5,1.0,202.5,101.0,56.0,51.0,5.0,1.5,-1.0,4.25,-12.0,-12.0,True
0020801014,2009-03-18 00:00:00,MIL,ORL,5.5,5.5,-4.0,202.0,102.0,35.0,65.0,-30.0,-5.5,4.0,-27.25,4.0,4.0,True
0020801020,2009-03-19 00:00:00,ATL,DAL,-5.5,-5.5,2.0,196.5,96.0,56.0,45.0,11.0,5.5,-2.0,8.25,-3.0,-3.0,True
0020801029,2009-03-20 00:00:00,OKC,UTA,5.0,4.0,-1.0,199.0,100.5,40.0,49.0,-9.0,-4.0,1.0,-7.0,2.0,2.0,True
0020801034,2009-03-21 00:00:00,CLE,ATL,-8.5,-7.5,2.0,186.0,95.5,53.0,35.0,18.0,7.5,-2.0,14.25,-12.0,-12.0,True
0020801041,2009-03-22 00:00:00,DET,MIA,-1.5,-2.0,0.5,183.0,92.0,47.0,43.0,4.0,2.0,-0.5,3.0,-9.0,-9.0,True
0020801043,2009-03-22 00:00:00,MIN,OKC,1.0,2.0,-3.0,199.5,100.0,39.0,57.0,-18.0,-2.0,3.0,-17.0,11.0,11.0,True
0020801044,2009-03-22 00:00:00,TOR,LAC,-4.0,-4.5,2.0,210.0,104.0,54.0,40.0,14.0,4.5,-2.0,11.75,10.0,10.0,True
0020801047,2009-03-22 00:00:00,SAC,PHI,4.5,5.0,-4.0,207.5,101.5,43.0,69.0,-26.0,-5.0,4.0,-23.5,14.0,14.0,True
0020801056,2009-03-24 00:00:00,OKC,LAL,8.0,7.5,-2.5,207.5,102.5,38.0,62.0,-24.0,-7.5,2.5,-20.25,6.0,6.0,True
0020801063,2009-03-25 00:00:00,TOR,MIL,-3.0,-4.0,2.5,201.0,99.0,65.0,44.0,21.0,4.0,-2.5,19.0,-12.0,-12.0,True
0020801067,2009-03-25 00:00:00,ORL,BOS,-3.5,-3.5,0.5,189.0,95.0,47.0,39.0,8.0,3.5,-0.5,6.25,-6.0,-6.0,True
0020801075,2009-03-27 00:00:00,TOR,OKC,-5.5,-5.0,0.5,201.5,99.0,51.0,40.0,11.0,5.0,-0.5,8.5,5.0,5.0,True
0020801085,2009-03-28 00:00:00,WAS,DET,5.5,4.0,-0.5,191.0,97.0,53.0,60.0,-7.0,-4.0,0.5,-5.0,5.0,5.0,True
0020801094,2009-03-29 00:00:00,TOR,CHI,-2.0,-1.5,3.0,209.0,104.0,55.0,44.0,11.0,1.5,-3.0,10.25,-11.0,-6.0,True
0020801107,2009-03-31 00:00:00,PHI,ATL,-3.0,-2.0,3.0,193.5,98.0,51.0,37.0,14.0,2.0,-3.0,13.0,-1.0,-1.0,True
0020801111,2009-03-31 00:00:00,POR,UTA,-6.0,-6.0,0.5,192.0,98.0,61.0,48.0,13.0,6.0,-0.5,10.0,8.0,8.0,True
0020801115,2009-04-01 00:00:00,NJN,DET,-1.0,-1.0,2.5,187.0,93.5,59.0,48.0,11.0,1.0,-2.5,10.5,2.0,2.0,True
0020801116,2009-04-01 00:00:00,MEM,WAS,-2.5,-3.0,0.5,201.0,103.5,57.0,50.0,7.0,3.0,-0.5,5.5,-2.0,-2.0,True
0020801119,2009-04-01 00:00:00,PHX,HOU,-1.5,-2.0,2.5,222.5,110.0,67.0,56.0,11.0,2.0,-2.5,10.0,-6.0,-6.0,True
0020801124,2009-04-02 00:00:00,DEN,UTA,-4.5,-5.5,1.0,209.0,109.0,54.0,43.0,11.0,5.5,-1.0,8.25,-1.0,-1.0,True
0020801126,2009-04-03 00:00:00,IND,SAS,3.5,4.5,-0.5,200.5,100.0,55.0,63.0,-8.0,-4.5,0.5,-5.75,3.0,3.0,True
0020801129,2009-04-03 00:00:00,OKC,POR,4.5,4.5,-1.5,191.0,96.0,35.0,47.0,-12.0,-4.5,1.5,-9.75,-23.0,-23.0,True
0020801130,2009-04-03 00:00:00,ORL,CLE,-3.0,-3.5,4.0,187.0,93.0,55.0,38.0,17.0,3.5,-4.0,15.25,12.0,12.0,True
0020801139,2009-04-04 00:00:00,WAS,MIA,2.0,1.5,-2.5,201.5,100.5,52.0,62.0,-10.0,-1.5,2.5,-9.25,-4.0,-4.0,True
0020801142,2009-04-05 00:00:00,CLE,SAS,-6.5,-5.0,2.0,182.5,91.5,55.0,42.0,13.0,5.0,-2.0,10.5,7.0,7.0,True
0020801143,2009-04-05 00:00:00,DAL,PHX,-4.0,-4.0,3.5,231.0,112.5,81.0,59.0,22.0,4.0,-3.5,20.0,2.0,2.0,True
0020801144,2009-04-05 00:00:00,DET,CHA,-2.0,-2.5,0.5,176.0,86.0,51.0,44.0,7.0,2.5,-0.5,5.75,0.0,0.0,True
0020801146,2009-04-05 00:00:00,HOU,POR,-4.5,-4.0,1.0,184.5,94.0,54.0,43.0,11.0,4.0,-1.0,9.0,3.0,3.0,True
0020801147,2009-04-05 00:00:00,MIN,DEN,8.0,7.0,-1.5,208.5,103.0,40.0,60.0,-20.0,-7.0,1.5,-16.5,-3.0,-3.0,True
0020801153,2009-04-07 00:00:00,CHA,PHI,-4.5,-5.0,2.5,185.0,91.5,63.0,49.0,14.0,5.0,-2.5,11.5,-11.0,-11.0,True
0020801159,2009-04-07 00:00:00,HOU,ORL,0.0,-1.0,2.5,187.0,94.0,47.0,38.0,9.0,1.0,-2.5,8.5,1.0,1.0,True
0020801163,2009-04-08 00:00:00,IND,TOR,-6.0,-7.5,3.5,219.0,106.5,74.0,48.0,26.0,7.5,-3.5,22.25,3.0,3.0,True
0020801166,2009-04-08 00:00:00,NYK,DET,2.0,4.0,-4.0,202.5,99.0,39.0,63.0,-24.0,-4.0,4.0,-22.0,-3.0,-3.0,True
0020801171,2009-04-08 00:00:00,DAL,UTA,-3.5,-3.5,3.0,208.5,107.5,61.0,45.0,16.0,3.5,-3.0,14.25,13.0,13.0,True
0020801180,2009-04-10 00:00:00,DET,NJN,-7.0,-8.0,1.0,191.0,94.5,54.0,38.0,16.0,8.0,-1.0,12.0,-9.0,-9.0,True
0020801185,2009-04-10 00:00:00,SAS,UTA,-3.0,-1.5,2.0,193.0,98.0,49.0,41.0,8.0,1.5,-2.0,7.25,-2.0,-2.0,True
0020801188,2009-04-10 00:00:00,LAC,SAC,-4.5,-4.5,3.5,216.0,103.0,58.0,32.0,26.0,4.5,-3.5,23.75,5.0,5.0,True
0020801191,2009-04-11 00:00:00,MIN,PHX,2.0,2.0,-3.5,223.5,108.0,43.0,57.0,-14.0,-2.0,3.5,-13.0,1.0,1.0,True
0020801195,2009-04-11 00:00:00,LAC,POR,6.0,6.0,-1.0,195.0,96.5,31.0,46.0,-15.0,-6.0,1.0,-12.0,0.0,0.0,True
0020801197,2009-04-12 00:00:00,CLE,BOS,-7.5,-8.0,1.5,185.0,92.0,52.0,33.0,19.0,8.0,-1.5,15.0,12.0,12.0,True
0020801202,2009-04-13 00:00:00,IND,CLE,5.5,4.5,-2.5,208.0,102.0,47.0,62.0,-15.0,-4.5,2.5,-12.75,7.0,7.0,True
0020801204,2009-04-13 00:00:00,DET,CHI,-4.0,-4.5,0.5,197.0,99.0,56.0,48.0,8.0,4.5,-0.5,5.75,-11.0,-11.0,True
0020801212,2009-04-13 00:00:00,POR,OKC,-12.5,-12.5,1.0,195.0,95.0,62.0,31.0,31.0,12.5,-1.0,24.75,-1.0,-1.0,True
0020801213,2009-04-13 00:00:00,GSW,SAS,5.0,4.0,-3.5,209.5,102.0,38.0,57.0,-19.0,-4.0,3.5,-17.0,-10.0,-10.0,True
0020801226,2009-04-15 00:00:00,ORL,CHA,-4.0,-3.5,3.5,183.0,90.0,57.0,38.0,19.0,3.5,-3.5,17.25,6.0,6.0,True
0020801220,2009-04-15 00:00:00,DAL,HOU,-1.0,1.0,-2.5,190.0,92.0,42.0,50.0,-8.0,-1.0,2.5,-7.5,19.0,19.0,True
0040800141,2009-04-19 00:00:00,LAL,UTA,-10.5,-12.0,1.5,210.5,106.5,,,,12.0,-1.5,,,,True
0040800131,2009-04-19 00:00:00,ATL,MIA,-5.0,-4.5,4.0,186.5,94.0,,,,4.5,-4.0,,,,True
0040800162,2009-04-20 00:00:00,SAS,DAL,-5.5,-6.0,0.5,188.5,95.0,,,,6.0,-0.5,,,,True
0040800163,2009-04-23 00:00:00,DAL,SAS,-4.0,-5.0,4.0,191.0,96.0,,,,5.0,-4.0,,,,True
0040800133,2009-04-25 00:00:00,MIA,ATL,-4.0,-4.0,4.5,186.5,94.0,,,,4.0,-4.5,,,,True
0040800135,2009-04-29 00:00:00,ATL,MIA,-5.5,-6.0,3.0,180.0,89.0,,,,6.0,-3.0,,,,True
0040800176,2009-04-30 00:00:00,HOU,POR,-4.5,-5.5,2.5,178.5,91.0,,,,5.5,-2.5,,,,True
0040800136,2009-05-01 00:00:00,MIA,ATL,-4.0,-4.5,1.0,182.0,92.0,,,,4.5,-1.0,,,,True
0040800117,2009-05-02 00:00:00,BOS,CHI,-6.0,-5.5,1.5,195.0,97.5,,,,5.5,-1.5,,,,True
0040800137,2009-05-03 00:00:00,ATL,MIA,-5.5,-5.5,1.5,180.5,91.0,,,,5.5,-1.5,,,,True
0040800212,2009-05-06 00:00:00,BOS,ORL,-3.5,-4.0,2.5,188.0,96.5,,,,4.0,-2.5,,,,True
0040800213,2009-05-08 00:00:00,ORL,BOS,-4.5,-5.0,2.0,188.5,94.5,,,,5.0,-2.0,,,,True
0040800225,2009-05-12 00:00:00,LAL,HOU,-12.0,-12.5,0.5,199.5,97.0,,,,12.5,-0.5,,,,True
0040800304,2009-05-26 00:00:00,ORL,CLE,-1.0,1.0,-2.5,188.0,95.0,,,,-1.0,2.5,,,,True
0040800306,2009-05-30 00:00:00,ORL,CLE,0.0,-2.0,4.5,192.5,96.5,,,,2.0,-4.5,,,,True
0040800404,2009-06-11 00:00:00,ORL,LAL,-3.5,-1.5,3.5,200.5,100.5,,,,1.5,-3.5,,,,True
0020900006,2009-10-28 00:00:00,ORL,PHI,-8.0,-10.0,0.5,194.5,96.5,70.0,47.0,23.0,10.0,-0.5,18.0,-9.0,-9.0,True
0020900010,2009-10-28 00:00:00,MEM,DET,2.0,1.5,-2.5,191.0,95.0,41.0,53.0,-12.0,-1.5,2.5,-11.25,-10.0,-10.0,True
0020900012,2009-10-28 00:00:00,OKC,SAC,-7.5,-6.5,1.0,204.5,101.0,68.0,51.0,17.0,6.5,-1.0,13.75,-4.0,-4.0,True
0020900011,2009-10-28 00:00:00,MIN,NJN,-2.0,2.0,-2.5,194.0,97.0,43.0,55.0,-12.0,-2.0,2.5,-11.0,14.0,14.0,True
0020900019,2009-10-30 00:00:00,CHA,NYK,-2.5,-1.5,3.5,196.0,96.5,51.0,37.0,14.0,1.5,-3.5,13.25,-14.0,-12.0,True
0020900021,2009-10-30 00:00:00,ATL,WAS,-6.5,-6.0,1.5,202.5,103.5,58.0,44.0,14.0,6.0,-1.5,11.0,-3.0,-3.0,True
0020900030,2009-10-30 00:00:00,PHX,GSW,-7.0,-5.0,0.5,233.0,114.0,62.0,51.0,11.0,5.0,-0.5,8.5,11.0,11.0,True
0020900034,2009-10-31 00:00:00,NYK,PHI,2.0,2.0,-3.5,206.0,101.0,51.0,70.0,-19.0,-2.0,3.5,-18.0,19.0,5.0,True
0020900039,2009-11-01 00:00:00,TOR,ORL,5.0,5.5,-1.0,200.0,100.0,53.0,64.0,-11.0,-5.5,1.0,-8.25,2.0,2.0,True
0020900052,2009-11-03 00:00:00,IND,DEN,4.0,5.0,-2.0,223.5,107.5,39.0,55.0,-16.0,-5.0,2.0,-13.5,-2.0,-2.0,True
0020900071,2009-11-05 00:00:00,UTA,SAS,1.0,-1.0,3.0,198.0,97.5,60.0,50.0,10.0,1.0,-3.0,9.5,4.0,4.0,True
0020900073,2009-11-06 00:00:00,IND,WAS,1.5,-1.5,3.0,207.5,104.0,53.0,41.0,12.0,1.5,-3.0,11.25,4.0,4.0,True
0020900078,2009-11-06 00:00:00,MIN,MIL,-2.0,-2.5,0.5,189.0,93.0,38.0,33.0,5.0,2.5,-0.5,3.75,-20.0,-20.0,True
0020900080,2009-11-06 00:00:00,NYK,CLE,8.5,8.0,-2.5,200.0,98.0,40.0,63.0,-23.0,-8.0,2.5,-19.0,14.0,14.0,True
0020900084,2009-11-06 00:00:00,POR,SAS,-3.0,-4.0,1.0,185.5,91.5,51.0,40.0,11.0,4.0,-1.0,9.0,1.0,1.0,True
0020900085,2009-11-07 00:00:00,ATL,DEN,-3.0,-3.0,2.0,210.5,103.5,60.0,50.0,10.0,3.0,-2.0,8.5,15.0,15.0,True
0020900089,2009-11-07 00:00:00,MIL,NYK,-4.5,-4.5,3.5,195.0,98.0,66.0,35.0,31.0,4.5,-3.5,28.75,-16.0,-16.0,True
0020900092,2009-11-08 00:00:00,DET,PHI,-1.0,-2.0,1.0,191.5,95.5,43.0,37.0,6.0,2.0,-1.0,5.0,1.0,1.0,True
0020900097,2009-11-08 00:00:00,LAL,NOH,-7.5,-7.0,0.5,197.0,97.5,55.0,42.0,13.0,7.0,-0.5,9.5,3.0,3.0,True
0020900099,2009-11-09 00:00:00,NYK,UTA,5.0,5.5,-2.0,211.0,106.0,31.0,48.0,-17.0,-5.5,2.0,-14.25,15.0,15.0,True
0020900101,2009-11-09 00:00:00,GSW,MIN,-7.5,-6.0,2.5,214.5,104.0,74.0,55.0,19.0,6.0,-2.5,16.0,22.0,22.0,True
0020900102,2009-11-09 00:00:00,LAC,NOH,-1.5,2.0,-5.0,193.0,94.5,46.0,60.0,-14.0,-2.0,5.0,-13.0,-14.0,-14.0,True
0020900103,2009-11-10 00:00:00,CHA,ORL,3.5,4.0,-2.5,182.0,89.0,41.0,57.0,-16.0,-4.0,2.5,-14.0,4.0,4.0,True
0020900109,2009-11-11 00:00:00,IND,GSW,-5.0,-5.5,2.5,225.0,110.5,64.0,47.0,17.0,5.5,-2.5,14.25,-3.0,-3.0,True
0020900112,2009-11-11 00:00:00,DET,CHA,-4.0,-4.5,1.5,171.5,85.0,52.0,41.0,11.0,4.5,-1.5,8.75,12.0,12.0,True
0020900121,2009-11-11 00:00:00,PHX,NOH,-7.0,-6.5,2.5,217.5,107.0,75.0,56.0,19.0,6.5,-2.5,15.75,1.0,1.0,True
0020900122,2009-11-12 00:00:00,MIA,CLE,1.0,2.0,-2.0,179.5,91.0,57.0,62.0,-5.0,-2.0,2.0,-4.0,-2.0,-2.0,True
0020900134,2009-11-14 00:00:00,CHA,POR,3.5,2.5,-1.0,171.5,84.0,30.0,38.0,-8.0,-2.5,1.0,-6.75,2.0,2.0,True
0020900152,2009-11-17 00:00:00,NJN,IND,4.0,3.5,-2.0,189.0,93.5,46.0,54.0,-8.0,-3.5,2.0,-6.25,0.0,0.0,True
0020900156,2009-11-17 00:00:00,SAC,CHI,-1.0,2.5,-3.0,196.5,96.5,47.0,61.0,-14.0,-2.5,3.0,-12.75,0.0,0.0,True
0020900162,2009-11-18 00:00:00,WAS,CLE,5.0,3.5,-0.5,195.0,96.0,44.0,51.0,-7.0,-3.5,0.5,-5.25,24.0,24.0,True
0020900158,2009-11-18 00:00:00,ATL,MIA,-7.5,-7.5,1.5,191.5,95.5,60.0,43.0,17.0,7.5,-1.5,13.25,-2.0,-2.0,True
0020900161,2009-11-18 00:00:00,PHI,CHA,-4.0,-3.0,1.5,183.0,89.5,52.0,43.0,9.0,3.0,-1.5,7.5,-7.0,-7.0,True
